term_name	zscore	combined_score	FDR	pvalue	overlapping_genes	gene_set_library	geneset
IRF1_19129219_ChIP-ChIP_H3396_Human	-2.53221535	0.812489202	1	0.725524077	"['CSRP1', 'ATF3', 'AASS', 'STXBP5L']"	ChEA (experimentally validated targets)	downregulated
WT1_25993318_ChIP-Seq_PODOCYTE_Human	-0.064343842	0.020551139	1	0.726588064	"['CHRM3', 'BTG2', 'SETD3', 'PID1', 'FAM13B', 'BNC2', 'HPSE2', 'COL14A1', 'ADARB1', 'ELAVL2', 'SLC8A1', 'ZFP36', 'EDNRA', 'SPZ1', 'RGS2', 'CSRP1', 'ADAMTS1', 'AKT3', 'RAVER2', 'SPEG', 'PAMR1', 'ANKS1B', 'PRIMA1', 'TNS1', 'CSNK1G3', 'DUSP2', 'EPHA7', 'PTGIS', 'SCARA5', 'PDE4D', 'TPM1', 'SLC2A12', 'TACR3', 'FOS', 'OLFM4', 'ARHGAP10', 'PLCB4', 'ZEB1', 'KATNAL1', 'MAP1B', 'SLC9A9', 'ITGA8', 'ROR1', 'TNIK', 'UTRN', 'ANGPTL1', 'ITIH5', 'PKDCC', 'PRUNE2', 'DCUN1D4', 'FAM129A', 'RHOBTB3', 'ADCY5', 'PTGS1', 'EPB41L5', 'OXCT1', 'KCNN2', 'SLIT3', 'DMD', 'NCAM1', 'CKB', 'FLNC', 'DYNC1I1', 'MAPK4', 'CAP2', 'SVIL', 'EGR1', 'IL33', 'JUN', 'LCA5', 'PHKB', 'SORBS1', 'PTPRD', 'SMOC2', 'SMTN', 'DES', 'APLF', 'ID1', 'CNTN1', 'FXYD6', 'PLEKHM3', 'FERMT2']"	ChEA (experimentally validated targets)	downregulated
KLF5_18264089_ChIP-ChIP_MESCs_Mouse	-2.694420453	0.838963674	1	0.732442284	"['FOS', 'KLF2']"	ChEA (experimentally validated targets)	downregulated
KLF5_18264089_ChIP-ChIP_MESCs_Mouse	-3.698777962	1.151691208	1	0.732442284	"['LEFTY1', 'TCF15']"	ChEA (experimentally validated targets)	upregulated
KLF2_18264089_ChIP-ChIP_MESCs_Mouse	-3.706304317	1.154034695	1	0.732442284	"['LEFTY1', 'TCF15']"	ChEA (experimentally validated targets)	upregulated
KLF2_18264089_ChIP-ChIP_MESCs_Mouse	-2.702665693	0.841531	1	0.732442284	"['FOS', 'KLF2']"	ChEA (experimentally validated targets)	downregulated
NACC1_18358816_ChIP-ChIP_MESCs_Mouse	-1.728851884	0.537477498	1	0.73279671	"['PPP1R14A', 'BTG2', 'LIFR', 'SORBS1', 'CARF', 'KLF2', 'PTGS1', 'NR4A1', 'SFRP1', 'ADAMTS1', 'TCEA3', 'TBX20', 'CASQ2', 'AOX1', 'ROR1', 'SLIT2', 'CCDC60']"	ChEA (experimentally validated targets)	downregulated
TEAD4_HepG2_hg19	-1.67221667	0.518938954	1	0.733204979	"['ATP5J2-PTCD1', 'POC1A', 'KPNA2', 'SEPHS2', 'ATP5J2']"	ENCODE (experimentally validated targets)	upregulated
TBX3_20139965_ChIP-Seq_MESCs_Mouse	-1.575125049	0.485128773	1	0.734919863	"['SVIL', 'EGF', 'COL14A1', 'HSPB8', 'PDE4D', 'LIFR', 'CHRDL1', 'KLF2', 'ELAVL2', 'SMOC2', 'RIMS1', 'ARHGAP10', 'RGS1', 'SLC9A9', 'ANKAR', 'CNTN1', 'COL4A6', 'RSPO3', 'MRVI1', 'TLL1', 'NCAM1', 'PDE7B', 'UTRN', 'PRKG1']"	ChEA (experimentally validated targets)	downregulated
NOTCH1_21737748_ChIP-Seq_TLL_Human	-2.095745358	0.641121288	1	0.736448742	"['EPB41L5', 'JUN', 'DUSP2', 'ZFP36', 'NLGN4X']"	ChEA (experimentally validated targets)	downregulated
KLF4_18264089_ChIP-ChIP_MESCs_Mouse	-3.712825398	1.131439178	1	0.737316488	"['LEFTY1', 'TCF15']"	ChEA (experimentally validated targets)	upregulated
KLF4_18264089_ChIP-ChIP_MESCs_Mouse	-2.67942712	0.8165234	1	0.737316488	"['FOS', 'KLF2']"	ChEA (experimentally validated targets)	downregulated
TBX3_20139965_ChIP-Seq_ESCs_Mouse	-1.577876037	0.479061823	1	0.738147341	"['SVIL', 'EGF', 'COL14A1', 'HSPB8', 'PDE4D', 'LIFR', 'CHRDL1', 'KLF2', 'ELAVL2', 'SMOC2', 'RIMS1', 'ARHGAP10', 'RGS1', 'SLC9A9', 'ANKAR', 'CNTN1', 'COL4A6', 'RSPO3', 'MRVI1', 'TLL1', 'NCAM1', 'PDE7B', 'UTRN', 'PRKG1']"	ChEA (experimentally validated targets)	downregulated
NFIC_ECC-1_hg19	-1.619853982	0.490568411	1	0.738711886	"['EPHB6', 'CLIC3', 'SLC31A2', 'KRT23', 'KLHDC7A', 'RASAL1', 'ZNHIT2', 'KLF5', 'PRR15L', 'LCN2', 'SLC25A10', 'S100A14', 'CAPS', 'APOBEC3B']"	ENCODE (experimentally validated targets)	upregulated
eGFP-NR4A1_K562_hg19	-1.518798692	0.454281681	1	0.741480867	"['PNMT', 'FEN1', 'ZNF593', 'CALML5', 'CITED4', 'MUC1', 'TGIF2-C20ORF24', 'KIAA1522', 'E2F1', 'EIF4EBP1', 'TMED1', 'ATP6V0E2', 'SDF2L1', 'SLC31A2', 'ANKRD30BL', 'UBE2C', 'FZD9', 'HMGA1', 'HN1', 'YDJC', 'TEX19', 'ADAM15', 'FASN', 'APOC1', 'LCN2', 'FAM64A', 'CYB561']"	ENCODE (experimentally validated targets)	upregulated
TAF15_26573619_Chip-Seq_HEK293_Human	-2.089397004	0.621096714	1	0.742849936	"['HFM1', 'PLA2G4A', 'PTN', 'SLIT2', 'ELAVL2']"	ChEA (experimentally validated targets)	downregulated
FOSL1_C2C12_mm9	-1.732972895	0.511885147	1	0.744248885	"['KRT8', 'TSPO', 'ATP6V0E2', 'LGR5', 'NME1', 'HIST1H2AB']"	ENCODE (experimentally validated targets)	upregulated
NANOG_19829295_ChIP-Seq_ESCs_Human	-0.694041521	0.201286918	1	0.748247529	"['ITIH5', 'IL26', 'SEMA3A', 'PRUNE2', 'C2ORF66', 'HSD17B6', 'ARHGAP6', 'COL19A1', 'ELAVL2', 'ADCY5', 'EPB41L5', 'SPZ1', 'RGS2', 'PDLIM3', 'CLEC3B', 'ZFP36', 'PPP2R3C', 'DPYSL3', 'TBX20', 'GRB10', 'SLAMF7', 'RSPO3', 'BVES', 'MAPK4', 'AASS', 'SVIL', 'DTNA', 'C5ORF58', 'CACNA2D1', 'LIFR', 'OLFM4', 'ANO5', 'DCN', 'TRDN', 'PTPRD', 'IGSF10', 'ALS2CR11', 'NR4A1', 'LRCH2', 'DES', 'MORN2', 'TCEA3', 'CASQ2', 'COL4A6', 'TLL1', 'TNIK']"	ChEA (experimentally validated targets)	downregulated
SOX2_19829295_ChIP-Seq_ESCs_Human	-0.681861187	0.19775436	1	0.748247529	"['ITIH5', 'IL26', 'SEMA3A', 'PRUNE2', 'C2ORF66', 'HSD17B6', 'ARHGAP6', 'COL19A1', 'ELAVL2', 'ADCY5', 'EPB41L5', 'SPZ1', 'RGS2', 'PDLIM3', 'CLEC3B', 'ZFP36', 'PPP2R3C', 'DPYSL3', 'TBX20', 'GRB10', 'SLAMF7', 'RSPO3', 'BVES', 'MAPK4', 'AASS', 'SVIL', 'DTNA', 'C5ORF58', 'CACNA2D1', 'LIFR', 'OLFM4', 'ANO5', 'DCN', 'TRDN', 'PTPRD', 'IGSF10', 'ALS2CR11', 'NR4A1', 'LRCH2', 'DES', 'MORN2', 'TCEA3', 'CASQ2', 'COL4A6', 'TLL1', 'TNIK']"	ChEA (experimentally validated targets)	downregulated
SMAD4_21741376_ChIP-Seq_EPCs_Human	-0.659740806	0.191338975	1	0.748247529	"['ITIH5', 'SH3GL3', 'SYNM', 'BTG2', 'KRT16P2', 'PKDCC', 'SETD3', 'FAM114A2', 'SEMA3A', 'RHOBTB3', 'KRT24', 'PTN', 'CWC27', 'CORO1C', 'ADCY5', 'FAM188A', 'HPGDS', 'SLITRK6', 'SLAMF7', 'KCNN2', 'NCAM1', 'CAP2', 'PRIMA1', 'TMOD1', 'JUN', 'MYOCD', 'EPHA7', 'PTGIS', 'SCARA5', 'DUSP1', 'C5ORF58', 'FOXF1', 'TACR3', 'LIFR', 'STXBP5L', 'CYP39A1', 'PTPRD', 'ALS2CR11', 'SFRP1', 'TCEA3', 'CACHD1', 'CASQ2', 'COL21A1', 'ASB2', 'ATF3', 'MATN2']"	ChEA (experimentally validated targets)	downregulated
GATA6_25053715_ChIP-Seq_YYC3_Human	-1.376612125	0.399247023	1	0.748247529	"['CDS1', 'ZNF593', 'PIWIL3', 'HIST1H2BO', 'CITED4', 'AMIGO2', 'PALM3', 'ITLN1', 'IFI6', 'LAMC2', 'RASAL1', 'MKI67', 'C17ORF96', 'CDC20', 'COMTD1', 'MUC1', 'TMEM125', 'E2F1', 'POC1A', 'C19ORF33', 'SEPHS2', 'HIST1H3C', 'S100A11', 'OR1D2', 'TNNC1', 'IGFBP3', 'KRT8', 'DHCR24', 'PDZK1IP1', 'DKK1', 'NIPSNAP1', 'SLC9A2', 'GPRIN2', 'EFNA3', 'CYP2A6', 'HIST3H2A', 'KLF5', 'KRT18', 'SPINT1', 'ADAM15', 'FASN', 'SCNN1A', 'B3GNT3', 'FAM72D', 'HIST1H2BB', 'LGR5']"	ChEA (experimentally validated targets)	upregulated
KLF6_26769127_Chip-Seq_PDAC-Cell_line_Human	-1.285923088	0.372945259	1	0.748247529	"['HIST2H2AA3', 'ZNF593', 'ECHS1', 'UHRF1', 'CGB8', 'CDCA5', 'PWWP2B', 'WWC1', 'CITED4', 'AMIGO2', 'TACSTD2', 'CBLC', 'KLHDC7A', 'MKI67', 'C17ORF96', 'CDC20', 'TMEM125', 'RAB25', 'CAMK2N1', 'KIAA1522', 'CFL1', 'MYH14', 'S100A14', 'S100A11', 'SPTBN2', 'HIST1H2AL', 'ST14', 'KRT8', 'KRT7', 'FOXJ1', 'ISG15', 'DHCR24', 'PDZK1IP1', 'DKK1', 'NR2F6', 'EFNA3', 'NUDT8', 'MEX3A', 'KLF5', 'KRT18', 'SPINT1', 'ADAM15', 'FASN', 'ATP13A2', 'AGRN', 'APOBEC3B']"	ChEA (experimentally validated targets)	upregulated
EZH2_fibroblast of lung_hg19	-1.558671996	0.452048288	1	0.748247529	"['CFD', 'SH3GL3', 'C2ORF40', 'MCTP1', 'PDE1C', 'RNF180', 'SYNPO2', 'SLC43A1', 'FHL1', 'FAM129A', 'PREX2', 'RIMS1', 'EDNRA', 'RGS2', 'OXCT1', 'DPYSL3', 'SLITRK6', 'AOX1', 'CKB', 'ANKS1B', 'TNS1', 'SVIL', 'JUN', 'MYOCD', 'CADM3', 'HFM1', 'SLC2A12', 'ADAM33', 'FOS', 'ANO5', 'CYP39A1', 'NR4A1', 'TMEFF2', 'SFRP2', 'DPY19L2', 'DES', 'MMRN1', 'NBEA', 'GKAP1', 'MAP1B', 'TRAF5', 'CACHD1', 'COL4A6', 'ITGA7', 'PLEKHM3', 'FGF10']"	ENCODE (experimentally validated targets)	downregulated
ZEB1_GM12878_hg19	-1.540846684	0.443866172	1	0.749711803	"['SEMA7A', 'ST14', 'RPS19BP1', 'TMEM132A', 'AKR1B1', 'LSR', 'HN1', 'ISG15', 'MSMO1', 'SPINT2', 'YDJC', 'VAMP8', 'HIST1H4A', 'COMTD1', 'TMEM238', 'TK1', 'DCTPP1', 'AP1M2', 'CRB3']"	ENCODE (experimentally validated targets)	upregulated
PBX3_GM12878_hg19	-1.500615888	0.424393853	1	0.753660623	"['TOP2A', 'SEMA7A', 'RPS19BP1', 'IFI6', 'MSMO1', 'BOLA2B', 'TK1', 'HIST1H3I', 'HIST1H3B', 'SEPHS2', 'HIST1H1B', 'PPFIA3', 'SLC35A2', 'TRAPPC1', 'HIST1H2AI', 'YIPF2', 'HIST1H2AH', 'UBE2C', 'DCXR', 'HIST1H2AJ', 'HMGA1', 'HN1', 'BPGM', 'TMX2-CTNND1', 'CDC25A', 'HIST1H4A', 'KLF5', 'FASN', 'CALR', 'DDX11L2']"	ENCODE (experimentally validated targets)	upregulated
KRTAP5-9_human_tf_ARCHS4_coexpression	-0.957064347	0.260995544	0.999513231	0.761317891	"['SHH', 'RGS1', 'FAM114A2', 'FAM120B', 'PMS2P5', 'CD69']"	ARCHS4 (coexpressed genes)	downregulated
HES7_human_tf_ARCHS4_coexpression	-0.69419892	0.189311017	0.999513231	0.761317891	"['RP11-146N23.1', 'RP11-701H24.9', 'KRT8P47', 'EEF1A1P5', 'ID1', 'NR1H4']"	ARCHS4 (coexpressed genes)	downregulated
CREM_human_tf_ARCHS4_coexpression	-0.697886475	0.190316629	0.999513231	0.761317891	"['DUSP2', 'GPR171', 'CCL4', 'SLAMF7', 'SYTL3', 'ATF3']"	ARCHS4 (coexpressed genes)	downregulated
RC3H1_human_tf_ARCHS4_coexpression	-0.699070937	0.190639637	0.999513231	0.761317891	"['MYL1', 'RP11-206L10.8', 'CASQ2', 'EFCAB13', 'RP11-74E24.2', 'LIMS2']"	ARCHS4 (coexpressed genes)	downregulated
GLI3_human_tf_ARCHS4_coexpression	-0.702121623	0.191471572	0.999513231	0.761317891	"['RP11-497H16.5', 'SFRP2', 'DTNA', 'COL4A6', 'CACHD1', 'NPIPP1']"	ARCHS4 (coexpressed genes)	downregulated
CHD6_human_tf_ARCHS4_coexpression	-0.707257661	0.192872192	0.999513231	0.761317891	"['ZEB1', 'RP11-745O10.4', 'PRUNE2', 'CTD-2061E19.1', 'UTRN', 'MATN2']"	ARCHS4 (coexpressed genes)	downregulated
DLX5_human_tf_ARCHS4_coexpression	-0.717024338	0.195535606	0.999513231	0.761317891	"['REEP1', 'TPST1', 'ARL4D', 'FAM188A', 'PID1', 'FXYD6']"	ARCHS4 (coexpressed genes)	downregulated
NKX3-2_human_tf_ARCHS4_coexpression	-0.718912005	0.196050381	0.999513231	0.761317891	"['ARL4D', 'JUN', 'PMP22', 'CARF', 'CYR61', 'DCN']"	ARCHS4 (coexpressed genes)	downregulated
KLF14_human_tf_ARCHS4_coexpression	-0.732088113	0.199643562	0.999513231	0.761317891	"['RP11-30L15.4', 'C7', 'CBX3P1', 'HSPB6', 'NFYAP1', 'DCN']"	ARCHS4 (coexpressed genes)	downregulated
POU4F2_human_tf_ARCHS4_coexpression	-0.738099076	0.201282777	0.999513231	0.761317891	"['EDNRA', 'PKDCC', 'C5ORF58', 'NCAM1', 'MSANTD3-TMEFF1', 'ELAVL2']"	ARCHS4 (coexpressed genes)	downregulated
LMX1A_human_tf_ARCHS4_coexpression	-0.754383997	0.205723745	0.999513231	0.761317891	"['SHH', 'COL4A6', 'SLIT2', 'SOBP', 'ELAVL2', 'ADGRL3']"	ARCHS4 (coexpressed genes)	downregulated
FOXD4L6_human_tf_ARCHS4_coexpression	-0.963991749	0.262884676	0.999513231	0.761317891	"['PTPRD', 'LRCH2', 'PLCB4', 'RCAN2', 'NCAM1', 'FSBP']"	ARCHS4 (coexpressed genes)	downregulated
DMRTC2_human_tf_ARCHS4_coexpression	-0.759012573	0.206985978	0.999513231	0.761317891	"['GTF2A1L', 'ALS2CR11', 'SH3GL3', 'SPZ1', 'CCDC7', 'HOMER2P2']"	ARCHS4 (coexpressed genes)	downregulated
ZNF839_human_tf_ARCHS4_coexpression	-0.783890372	0.21377026	0.999513231	0.761317891	"['RP11-123K3.4', 'BMS1P7', 'ENPP7P4', 'CTD-2547E10.6', 'LMOD1', 'RP11-403I13.4']"	ARCHS4 (coexpressed genes)	downregulated
ID2_human_tf_ARCHS4_coexpression	-0.794451212	0.216650246	0.999513231	0.761317891	"['RPS26P2', 'GZMA', 'GPR171', 'CCL4', 'ZBTB8OSP2', 'TRAV29DV5']"	ARCHS4 (coexpressed genes)	downregulated
IKZF5_human_tf_ARCHS4_coexpression	-0.798976003	0.217884176	0.999513231	0.761317891	"['ZBED8', 'RP11-745O10.4', 'ANKAR', 'ANKHD1-EIF4EBP3', 'FOS', 'CD69']"	ARCHS4 (coexpressed genes)	downregulated
DMRTA2_human_tf_ARCHS4_coexpression	-0.817531848	0.222944435	0.999513231	0.761317891	"['MAP1B', 'DPYSL3', 'MSANTD3-TMEFF1', 'SOBP', 'ELAVL2', 'ADGRL3']"	ARCHS4 (coexpressed genes)	downregulated
ATF1_human_tf_ARCHS4_coexpression	-0.861007617	0.234800463	0.999513231	0.761317891	"['LMBRD1', 'BZW1P2', 'ITGA8', 'ME1', 'ANO5', 'BMS1P11']"	ARCHS4 (coexpressed genes)	downregulated
HMBOX1_human_tf_ARCHS4_coexpression	-0.870748105	0.237456735	0.999513231	0.761317891	"['TSTD3', 'BMS1P7', 'BMS1P17', 'RP11-64D22.1', 'SORBS2', 'EFCAB13']"	ARCHS4 (coexpressed genes)	downregulated
ESX1_human_tf_ARCHS4_coexpression	-0.873085793	0.238094233	0.999513231	0.761317891	"['ITIH5', 'FOXF1', 'CCL2', 'TSPY2', 'ATF3', 'LYPLAL1']"	ARCHS4 (coexpressed genes)	downregulated
ESRRG_human_tf_ARCHS4_coexpression	-0.874272798	0.238417934	0.999513231	0.761317891	"['KIAA1107', 'PTPRD', 'PID1', 'NCAM1', 'MSANTD3-TMEFF1', 'STXBP5L']"	ARCHS4 (coexpressed genes)	downregulated
ZFP92_human_tf_ARCHS4_coexpression	-1.137534534	0.310210537	0.999513231	0.761317891	"['RP11-123K3.4', 'SYNM', 'BMS1P7', 'ENPP7P4', 'CTD-2547E10.6', 'LMOD1']"	ARCHS4 (coexpressed genes)	downregulated
CPSF4L_human_tf_ARCHS4_coexpression	-0.969670753	0.264433365	0.999513231	0.761317891	"['GTF2A1L', 'RP11-323I15.2', 'RP11-329J18.4', 'RAB23', 'HNRNPKP3', 'TMEM252']"	ARCHS4 (coexpressed genes)	downregulated
HOXA5_human_tf_ARCHS4_coexpression	-0.940741998	0.25654437	0.999513231	0.761317891	"['DUSP1', 'P2RX1', 'KIAA0125P1', 'THEMIS', 'FOSB', 'FOS']"	ARCHS4 (coexpressed genes)	downregulated
PROX2_human_tf_ARCHS4_coexpression	-0.766580677	0.209049832	0.999513231	0.761317891	"['PDE1C', 'BMS1P17', 'BNC2', 'EYA4', 'RP11-244H3.4', 'PHKB']"	ARCHS4 (coexpressed genes)	downregulated
FOXA2_human_tf_ARCHS4_coexpression	-0.868992758	0.236978045	0.999513231	0.761317891	"['SHH', 'F10', 'RP11-206L10.8', 'MSANTD3-TMEFF1', 'SOBP', 'ELAVL2']"	ARCHS4 (coexpressed genes)	downregulated
ZNF676_human_tf_ARCHS4_coexpression	-0.779077864	0.212457868	0.999513231	0.761317891	"['SPIC', 'PDCL2', 'CCNE1', 'RP11-402P6.15', 'DPPA5', 'AP1M2']"	ARCHS4 (coexpressed genes)	upregulated
ZNF444_human_tf_ARCHS4_coexpression	-0.617074761	0.168278929	0.999513231	0.761317891	"['CAMSAP3', 'HAGHL', 'TMEM132A', 'H3F3AP4', 'SLC25A10', 'PPFIA3']"	ARCHS4 (coexpressed genes)	upregulated
ADAMTS19_human_tf_ARCHS4_coexpression	-0.804400807	0.219363543	0.999513231	0.761317891	"['FAM64A', 'KLHDC7A', 'MND1', 'CDC6', 'AP1M2', 'CDC25A']"	ARCHS4 (coexpressed genes)	upregulated
H1FOO_human_tf_ARCHS4_coexpression	-0.802103526	0.218737065	0.999513231	0.761317891	"['PIWIL3', 'CCNE1', 'UHRF1', 'FAM228A', 'DPPA5', 'ACTL8']"	ARCHS4 (coexpressed genes)	upregulated
ZNF705D_human_tf_ARCHS4_coexpression	-0.798404829	0.217728414	0.999513231	0.761317891	"['CCNA2', 'CCNE1', 'RP11-402P6.15', 'DUX4L9', 'FAM72D', 'TEX19']"	ARCHS4 (coexpressed genes)	upregulated
NKX3-1_human_tf_ARCHS4_coexpression	-0.790761548	0.215644059	0.999513231	0.761317891	"['LRRC26', 'GPRIN2', 'MTRNR2L11', 'FASN', 'SPTBN2', 'HID1']"	ARCHS4 (coexpressed genes)	upregulated
ASCL2_human_tf_ARCHS4_coexpression	-0.78564388	0.214248449	0.999513231	0.761317891	"['SLC9A3R1', 'CLIC3', 'PWWP2B', 'TMEM238', 'DPEP1', 'MYH14']"	ARCHS4 (coexpressed genes)	upregulated
SHOX2_human_tf_ARCHS4_coexpression	-0.692628737	0.188882821	0.999513231	0.761317891	"['IQCJ-SCHIP1', 'SPZ1', 'ADAM33', 'RHOBTB3', 'HOMER2P2', 'SLIT3']"	ARCHS4 (coexpressed genes)	downregulated
POU3F1_human_tf_ARCHS4_coexpression	-0.809309384	0.220702133	0.999513231	0.761317891	"['TCF15', 'AP000304.12', 'HN1', 'FAM64A', 'ROMO1', 'ATP5J2']"	ARCHS4 (coexpressed genes)	upregulated
HIST1H1A_human_tf_ARCHS4_coexpression	-0.778684723	0.212350657	0.999513231	0.761317891	"['PIWIL3', 'UHRF1', 'FAM228A', 'DPPA5', 'HIST1H2BB', 'ACTL8']"	ARCHS4 (coexpressed genes)	upregulated
DUSP12_human_tf_ARCHS4_coexpression	-0.770737609	0.210183445	0.999513231	0.761317891	"['RP11-599B13.6', 'C11ORF31', 'HN1', 'PAFAH1B3', 'NCBP2-AS2', 'NME1']"	ARCHS4 (coexpressed genes)	upregulated
GTF2F2_human_tf_ARCHS4_coexpression	-0.766666006	0.209073102	0.999513231	0.761317891	"['CCNE1', 'FAM64A', 'OIP5', 'MND1', 'NME1', 'ATP5J2']"	ARCHS4 (coexpressed genes)	upregulated
FOXJ1_human_tf_ARCHS4_coexpression	-0.765683067	0.20880505	0.999513231	0.761317891	"['CDS1', 'TMEM125', 'SCNN1A', 'KIAA1522', 'CYB561', 'CAPS']"	ARCHS4 (coexpressed genes)	upregulated
HAND2_human_tf_ARCHS4_coexpression	-0.762480589	0.207931721	0.999513231	0.761317891	"['DUXAP9', 'MMP15', 'TMEM132A', 'AP1S1', 'AL589743.1', 'LGR5']"	ARCHS4 (coexpressed genes)	upregulated
ZDHHC11_human_tf_ARCHS4_coexpression	-0.760322032	0.207343073	0.999513231	0.761317891	"['RP11-480I12.5', 'FOXJ1', 'SPDYE6', 'ZACN', 'PKMYT1', 'CAPS']"	ARCHS4 (coexpressed genes)	upregulated
DLX1_human_tf_ARCHS4_coexpression	-0.759983724	0.207250815	0.999513231	0.761317891	"['RP11-599B13.6', 'SNTG1', 'HN1', 'ATP6V0E2', 'PAFAH1B3', 'NIPSNAP1']"	ARCHS4 (coexpressed genes)	upregulated
MYOG_human_tf_ARCHS4_coexpression	-0.771517122	0.210396022	0.999513231	0.761317891	"['MYBPC1', 'ENDOG', 'TNNC1', 'RP4-614C10.1', 'FZD9', 'DUPD1']"	ARCHS4 (coexpressed genes)	upregulated
FOXB1_human_tf_ARCHS4_coexpression	-0.818757285	0.223278616	0.999513231	0.761317891	"['GCNT1P1', 'ATP5J2-PTCD1', 'YBX1P1', 'ROMO1', 'MND1', 'ATP5J2']"	ARCHS4 (coexpressed genes)	upregulated
DLX2_human_tf_ARCHS4_coexpression	-0.819467087	0.223472182	0.999513231	0.761317891	"['RP11-599B13.6', 'PODXL2', 'SNTG1', 'HN1', 'PAFAH1B3', 'NIPSNAP1']"	ARCHS4 (coexpressed genes)	upregulated
LHX1_human_tf_ARCHS4_coexpression	-0.823188057	0.224486907	0.999513231	0.761317891	"['AC008074.1', 'H3F3AP4', 'HSFX2', 'LMTK3', 'MANEAL', 'PAFAH1B3']"	ARCHS4 (coexpressed genes)	upregulated
NRF1_human_tf_ARCHS4_coexpression	-1.125977534	0.307058893	0.999513231	0.761317891	"['PWWP2B', 'HSPA8P18', 'HNRNPA1P63', 'AP1S1', 'YBX1P1', 'RP3-437C15.1']"	ARCHS4 (coexpressed genes)	upregulated
NEUROG3_human_tf_ARCHS4_coexpression	-1.004545681	0.273943907	0.999513231	0.761317891	"['RP11-364B14.3', 'CEBPA', 'AC006153.3', 'SCD', 'FASN', 'RP11-81A1.3']"	ARCHS4 (coexpressed genes)	upregulated
LMX1B_human_tf_ARCHS4_coexpression	-0.978549844	0.266854731	0.999513231	0.761317891	"['CLIC3', 'KRT8', 'SYNE4', 'CYB561', 'C9ORF129', 'HID1']"	ARCHS4 (coexpressed genes)	upregulated
RHOXF1_human_tf_ARCHS4_coexpression	-0.974258936	0.265684582	0.999513231	0.761317891	"['EFNA3', 'SFT2D3', 'UNC93B3', 'NEURL2', 'AC243756.1', 'LMTK3']"	ARCHS4 (coexpressed genes)	upregulated
PRDM16_human_tf_ARCHS4_coexpression	-0.957580022	0.261136171	0.999513231	0.761317891	"['RPL7AP11', 'SFT2D3', 'H3F3AP4', 'AL590762.6', 'NIPSNAP1', 'C9ORF129']"	ARCHS4 (coexpressed genes)	upregulated
DMRTA2_human_tf_ARCHS4_coexpression	-0.942022278	0.256893508	0.999513231	0.761317891	"['TOP2A', 'RP11-480I12.5', 'MEX3A', 'RP3-407E4.4', 'H3F3AP4', 'ROMO1']"	ARCHS4 (coexpressed genes)	upregulated
ZNF575_human_tf_ARCHS4_coexpression	-0.905962012	0.247059719	0.999513231	0.761317891	"['FCRLB', 'SLC9A3R1', 'OXLD1', 'TGIF2-C20ORF24', 'PRAF2', 'HNRNPA1P63']"	ARCHS4 (coexpressed genes)	upregulated
ZNF648_human_tf_ARCHS4_coexpression	-0.896410066	0.244454862	0.999513231	0.761317891	"['FAM155B', 'CTU1', 'PALM3', 'NHLRC1', 'KLHDC7A', 'NIPSNAP1']"	ARCHS4 (coexpressed genes)	upregulated
CUL5_human_tf_ARCHS4_coexpression	-0.89261448	0.24341979	0.999513231	0.761317891	"['MYBPC1', 'PIWIL3', 'TNNC1', 'FAM228A', 'DPPA5', 'ACTL8']"	ARCHS4 (coexpressed genes)	upregulated
U2AF1_human_tf_ARCHS4_coexpression	-0.891656801	0.243158627	0.999513231	0.761317891	"['GCNT1P1', 'POM121L14P', 'ARL2-SNX15', 'FAM64A', 'TMX2-CTNND1', 'AL358113.1']"	ARCHS4 (coexpressed genes)	upregulated
DLX6_human_tf_ARCHS4_coexpression	-0.871720505	0.237721913	0.999513231	0.761317891	"['RP11-599B13.6', 'SNTG1', 'HN1', 'TMX2-CTNND1', 'ATP6V0E2', 'PAFAH1B3']"	ARCHS4 (coexpressed genes)	upregulated
RAX_human_tf_ARCHS4_coexpression	-0.860901598	0.234771551	0.999513231	0.761317891	"['BCL2L12', 'MEX3A', 'SLC6A8', 'C11ORF31', 'EMC6', 'TMEM187']"	ARCHS4 (coexpressed genes)	upregulated
MKRN3_human_tf_ARCHS4_coexpression	-0.84745151	0.231103654	0.999513231	0.761317891	"['RP11-480I12.5', 'SNTG1', 'E2F1', 'HN1', 'TK1', 'PAFAH1B3']"	ARCHS4 (coexpressed genes)	upregulated
CEBPE_human_tf_ARCHS4_coexpression	-0.845382277	0.230539366	0.999513231	0.761317891	"['COMTD1', 'E2F1', 'RAC3', 'SLC25A10', 'AL589743.1', 'PKMYT1']"	ARCHS4 (coexpressed genes)	upregulated
ZNF416_human_tf_ARCHS4_coexpression	-0.830292571	0.226424338	0.999513231	0.761317891	"['EPHB6', 'TFPT', 'FRG2DP', 'AC125232.1', 'ACTL8', 'CTD-2545M3.6']"	ARCHS4 (coexpressed genes)	upregulated
ELK3_human_tf_ARCHS4_coexpression	-0.750140263	0.204566461	0.999513231	0.761317891	"['TRAPPC1', 'ZNF185', 'AMIGO2', 'HMGA1', 'DDX11L2', 'AP003419.11']"	ARCHS4 (coexpressed genes)	upregulated
ZNF385B_human_tf_ARCHS4_coexpression	-0.579113388	0.1579267	0.999513231	0.761317891	"['GPRIN2', 'CAMK2N1', 'FASN', 'LMTK3', 'RAB11FIP4', 'SPTBN2']"	ARCHS4 (coexpressed genes)	upregulated
